tune_id,alias,name
https://thesession.org/tunes/1783,Bill Clancy's Delight,Pretty Peg
https://thesession.org/tunes/1783,Pretty Maggie,Pretty Peg
https://thesession.org/tunes/1783,Pretty Peggy,Pretty Peg
https://thesession.org/tunes/1784,Cronin's,"Sligo, The"
https://thesession.org/tunes/1784,"Street Player, The","Sligo, The"
https://thesession.org/tunes/1785,Finnegan's Wake,Finnegan's Wake
https://thesession.org/tunes/1787,All The Way To Birmingham,"Trip To Birmingham, The"
https://thesession.org/tunes/1787,Josie McDermott's,"Trip To Birmingham, The"
https://thesession.org/tunes/1787,Peg McGrath,"Trip To Birmingham, The"
https://thesession.org/tunes/1787,"Pile Of Bricks, The","Trip To Birmingham, The"
https://thesession.org/tunes/1788,Carty's Favourite,Lough Gill
https://thesession.org/tunes/1788,"Lough Gill, The",Lough Gill
https://thesession.org/tunes/1788,"Mill Pond, The",Lough Gill
https://thesession.org/tunes/1788,Millpond,Lough Gill
https://thesession.org/tunes/1788,"Millpond, The",Lough Gill
https://thesession.org/tunes/1789,If I Get A Boanie Lass,If I Get A Bonnie Lass
https://thesession.org/tunes/1790,Thady Casey's,Scully Casey's
https://thesession.org/tunes/1793,John Harling's,With Ourselves
https://thesession.org/tunes/1793,Johnny Harling's,With Ourselves
https://thesession.org/tunes/1796,Father Angus MacDonnell's,Memories Of Father Angus MacDonnell
https://thesession.org/tunes/1796,March For Father Angus MacDonnell,Memories Of Father Angus MacDonnell
https://thesession.org/tunes/1796,Memories Of Father Angus MacDonell,Memories Of Father Angus MacDonnell
https://thesession.org/tunes/1796,Memories Of Fr. Angus MacDonnell,Memories Of Father Angus MacDonnell
https://thesession.org/tunes/1800,Tha Nighean Aig A'bhreabadair,"Weaver's Daughter, The"
https://thesession.org/tunes/1800,"Weaver Has A Daughter, The","Weaver's Daughter, The"
https://thesession.org/tunes/1800,"Weaver Has A Dochter, The","Weaver's Daughter, The"
https://thesession.org/tunes/1800,"Weaver's Dochter, The","Weaver's Daughter, The"
https://thesession.org/tunes/1802,Harp & Shamrock,"Harp And The Shamrock, The"
https://thesession.org/tunes/1802,"Harp & Shamrock, The","Harp And The Shamrock, The"
https://thesession.org/tunes/1802,"Harp & The Shamrock, The","Harp And The Shamrock, The"
https://thesession.org/tunes/1802,"Harp And Shamrock, The","Harp And The Shamrock, The"
https://thesession.org/tunes/1805,Fishing For Eels,Pay The Reckoning
https://thesession.org/tunes/1805,Jackson's,Pay The Reckoning
https://thesession.org/tunes/1805,Jackson's Bottle Of Brandy,Pay The Reckoning
https://thesession.org/tunes/1805,Jacksons Jug Of Brandy,Pay The Reckoning
https://thesession.org/tunes/1805,Paddy O'Brien's,Pay The Reckoning
https://thesession.org/tunes/1807,A Rainy Day,"Rainy Day, The"
https://thesession.org/tunes/1807,"Yellow Heifer, The","Rainy Day, The"
https://thesession.org/tunes/1808,A Kerry,John Kelly's
https://thesession.org/tunes/1808,An Rogha Chiarrai,John Kelly's
https://thesession.org/tunes/1808,Capel Street,John Kelly's
https://thesession.org/tunes/1808,"Chapel House, The",John Kelly's
https://thesession.org/tunes/1808,John Kelly's Old Concertina,John Kelly's
https://thesession.org/tunes/1808,"Kerry, The",John Kelly's
https://thesession.org/tunes/1808,"Old Concertina, The",John Kelly's
https://thesession.org/tunes/1811,Caoineadh Na HInise,Port Na bPúcaí
https://thesession.org/tunes/1811,"Fairies' Lament, The",Port Na bPúcaí
https://thesession.org/tunes/1811,"Fairy's Lament, The",Port Na bPúcaí
https://thesession.org/tunes/1811,"Lament Of The Island, The",Port Na bPúcaí
https://thesession.org/tunes/1811,"Music Of The Fairies, The",Port Na bPúcaí
https://thesession.org/tunes/1811,Poirt Na bPucai,Port Na bPúcaí
https://thesession.org/tunes/1811,Port Na bPuchai,Port Na bPúcaí
https://thesession.org/tunes/1811,Song Of The Pookas,Port Na bPúcaí
https://thesession.org/tunes/1812,Jerusalem's Ridge,Jerusalem Ridge
https://thesession.org/tunes/1814,"Brollum, The","Brolum, The"
https://thesession.org/tunes/1815,An Chúileann,"Coolin, The"
https://thesession.org/tunes/1815,An Chuilfhionn,"Coolin, The"
https://thesession.org/tunes/1815,An Chúilfionn,"Coolin, The"
https://thesession.org/tunes/1815,An Chuilin,"Coolin, The"
https://thesession.org/tunes/1815,An Chulfhionn,"Coolin, The"
https://thesession.org/tunes/1815,An Coolin,"Coolin, The"
https://thesession.org/tunes/1815,An Coulin,"Coolin, The"
https://thesession.org/tunes/1815,An Cúilfhionn,"Coolin, The"
https://thesession.org/tunes/1815,An Cuilfhoinn,"Coolin, The"
https://thesession.org/tunes/1815,An Cuilfion Le Atrugad,"Coolin, The"
https://thesession.org/tunes/1815,An Cuillin,"Coolin, The"
https://thesession.org/tunes/1815,An Cuilrionn,"Coolin, The"
https://thesession.org/tunes/1815,An Cul Fhionn,"Coolin, The"
https://thesession.org/tunes/1815,"Coolin', The","Coolin, The"
https://thesession.org/tunes/1815,Coolun,"Coolin, The"
https://thesession.org/tunes/1815,"Coolun, The","Coolin, The"
https://thesession.org/tunes/1815,Coulin,"Coolin, The"
https://thesession.org/tunes/1815,"Coulin, The","Coolin, The"
https://thesession.org/tunes/1815,Cuilin,"Coolin, The"
https://thesession.org/tunes/1815,"Cuilin, The","Coolin, The"
https://thesession.org/tunes/1815,"Fair-Haired Beauty, The","Coolin, The"
https://thesession.org/tunes/1815,"Fair-Haired One, The","Coolin, The"
https://thesession.org/tunes/1815,Had You Seen My Sweet Coolin,"Coolin, The"
https://thesession.org/tunes/1815,In This Calm Sheltered Villa,"Coolin, The"
https://thesession.org/tunes/1815,In Vain To This Desert My Fate I Deplore,"Coolin, The"
https://thesession.org/tunes/1815,Lady In The Desert,"Coolin, The"
https://thesession.org/tunes/1815,Lady Of The Desert,"Coolin, The"
https://thesession.org/tunes/1815,"Lady Of The Desert, The","Coolin, The"
https://thesession.org/tunes/1815,My Fair-Haired Beauty,"Coolin, The"
https://thesession.org/tunes/1815,Oh! Hush The Soft Sigh,"Coolin, The"
https://thesession.org/tunes/1815,Oh! The Hours I Have Passed,"Coolin, The"
https://thesession.org/tunes/1815,Though The Last Glimpse Of Erin,"Coolin, The"
https://thesession.org/tunes/1818,Biddy Martin,Biddy Martin's
https://thesession.org/tunes/1818,Bidí Mháirtín,Biddy Martin's
https://thesession.org/tunes/1819,Bill Harte's,"Bank Of Turf, The"
https://thesession.org/tunes/1819,Donegal Jig No. 2,"Bank Of Turf, The"
https://thesession.org/tunes/1819,First Cousin Of The Gallant Tipperary Boys,"Bank Of Turf, The"
https://thesession.org/tunes/1819,Padraic O'Keeffe's,"Bank Of Turf, The"
https://thesession.org/tunes/1819,Padraig O'Keefes,"Bank Of Turf, The"
https://thesession.org/tunes/1819,Patrick O'Keefe's,"Bank Of Turf, The"
https://thesession.org/tunes/1819,Port Uí Chaoimh,"Bank Of Turf, The"
https://thesession.org/tunes/1819,Tom Billy's,"Bank Of Turf, The"
https://thesession.org/tunes/1820,An Spailpín Fánach,Tom Sullivan's
https://thesession.org/tunes/1820,"Bog Road, The",Tom Sullivan's
https://thesession.org/tunes/1820,Bóthar An Phortaigh,Tom Sullivan's
https://thesession.org/tunes/1820,Box About The Fireplace,Tom Sullivan's
https://thesession.org/tunes/1820,Did You Wash Your Father's Shirt,Tom Sullivan's
https://thesession.org/tunes/1820,"Disappointed Coquette, The",Tom Sullivan's
https://thesession.org/tunes/1820,Gather Round The Fire,Tom Sullivan's
https://thesession.org/tunes/1820,John And Julia Clifford's,Tom Sullivan's
https://thesession.org/tunes/1820,Spailpin Fanach,Tom Sullivan's
https://thesession.org/tunes/1820,Tom's,Tom Sullivan's
https://thesession.org/tunes/1820,"West Cork, The",Tom Sullivan's
https://thesession.org/tunes/1822,"King Of The Pipers, The","Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,Knight's Of St. Patrick,"Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,Knights Of St Patrick,"Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,"Knights Of St Patrick, The","Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,Knights Of St. Patrick,"Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,"Knights Of St. Patrick, The","Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,"Knights Of St.Patrick, The","Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,Larry O'Gaff,"Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,Limestone Quarry,"Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,"Limestone Quarry, The","Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,"Nights Of St Patrick, The","Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,Ri Na Piobairi,"Knights Of Saint Patrick, The"
https://thesession.org/tunes/1822,St. Patrick's,"Knights Of Saint Patrick, The"
https://thesession.org/tunes/1823,Cat In The Hopper,"Cat In The Hopper, The"
https://thesession.org/tunes/1823,"Laird O' Cockpen, The","Cat In The Hopper, The"
https://thesession.org/tunes/1823,"Laird O' Cockpen, The","Cat In The Hopper, The"
https://thesession.org/tunes/1823,"Laird O'Cockpen, The","Cat In The Hopper, The"
https://thesession.org/tunes/1823,"Laird Of Cockpen, The","Cat In The Hopper, The"
https://thesession.org/tunes/1823,Straddle The Donkey,"Cat In The Hopper, The"
https://thesession.org/tunes/1823,When She Cam Ben,"Cat In The Hopper, The"
https://thesession.org/tunes/1823,"When She Cam' Ben, She Bobbit","Cat In The Hopper, The"
https://thesession.org/tunes/1823,"When She Cam' Ben, She Bobbit","Cat In The Hopper, The"
https://thesession.org/tunes/1823,When She Came Ben She Bobbit,"Cat In The Hopper, The"
https://thesession.org/tunes/1823,When She Came Ben She Bobed,"Cat In The Hopper, The"
https://thesession.org/tunes/1824,Burk's,"Old Harvest Home, The"
https://thesession.org/tunes/1824,"Cliff, The","Old Harvest Home, The"
https://thesession.org/tunes/1824,"Cliffs, The","Old Harvest Home, The"
https://thesession.org/tunes/1824,"Ruby, The","Old Harvest Home, The"
https://thesession.org/tunes/1825,Bill The Waiver's,Din Tarrant's
https://thesession.org/tunes/1825,Bill The Weaver's,Din Tarrant's
https://thesession.org/tunes/1825,Din Tarrant's,Din Tarrant's
https://thesession.org/tunes/1825,Jackie Daly's #1,Din Tarrant's
https://thesession.org/tunes/1825,Julia Clifford's,Din Tarrant's
https://thesession.org/tunes/1825,Lacha Cross,Din Tarrant's
https://thesession.org/tunes/1825,Lacka Cross,Din Tarrant's
https://thesession.org/tunes/1825,Lackagh Cross,Din Tarrant's
https://thesession.org/tunes/1827,Beinn Eadarra,"Jig Runrig, The"
https://thesession.org/tunes/1828,John Gaffney's Fling,Neil Gow's Wife
https://thesession.org/tunes/1828,Mr MacDonald Of Staffa,Neil Gow's Wife
https://thesession.org/tunes/1828,Neil Gow's Highland,Neil Gow's Wife
https://thesession.org/tunes/1828,Neil Gow's Highland Fling,Neil Gow's Wife
https://thesession.org/tunes/1828,"Watchmaker, The",Neil Gow's Wife
https://thesession.org/tunes/1831,An Gearrchaile Ar An BhFaiche,"Maid On The Green, The"
https://thesession.org/tunes/1831,Maid Of The Green,"Maid On The Green, The"
https://thesession.org/tunes/1831,Maid On Green,"Maid On The Green, The"
https://thesession.org/tunes/1831,"Maids On The Green, The","Maid On The Green, The"
https://thesession.org/tunes/1831,"Mountain Boy, The","Maid On The Green, The"
https://thesession.org/tunes/1831,O'Connell's Welcome,"Maid On The Green, The"
https://thesession.org/tunes/1831,Patsy Touhey's,"Maid On The Green, The"
https://thesession.org/tunes/1831,Tom Greyhan's,"Maid On The Green, The"
https://thesession.org/tunes/1832,Shoemakers Daughter,"Shoemaker's Daughter, The"
https://thesession.org/tunes/1833,Gullane's,Mrs. Crowley's
https://thesession.org/tunes/1833,Joan Crowley's,Mrs. Crowley's
https://thesession.org/tunes/1833,O'Keefe's Polka No. 1,Mrs. Crowley's
https://thesession.org/tunes/1837,Arrane Ny Niee,"Eagle's Whistle, The"
https://thesession.org/tunes/1837,"Eagle's Whistle, The","Eagle's Whistle, The"
https://thesession.org/tunes/1837,"Eagle's, The","Eagle's Whistle, The"
https://thesession.org/tunes/1837,"Eagles Whistle, The","Eagle's Whistle, The"
https://thesession.org/tunes/1837,Fead An Fhiolair,"Eagle's Whistle, The"
https://thesession.org/tunes/1837,Fead An Iolair,"Eagle's Whistle, The"
https://thesession.org/tunes/1837,Fead An Iolair,"Eagle's Whistle, The"
https://thesession.org/tunes/1837,Gol Na Mban 'San Ar,"Eagle's Whistle, The"
https://thesession.org/tunes/1837,"O'Donovan Clan, The","Eagle's Whistle, The"
https://thesession.org/tunes/1839,Get Up Old Woman And Shake Yourself,Tickle Her Leg With The Barley Straw
https://thesession.org/tunes/1839,Go To The Devil And Shake Yourself,Tickle Her Leg With The Barley Straw
https://thesession.org/tunes/1839,Tickle Her Leg,Tickle Her Leg With The Barley Straw
https://thesession.org/tunes/1839,Tickle Her Leg With A Barley Straw,Tickle Her Leg With The Barley Straw
https://thesession.org/tunes/1840,An Trí Is A Rian,An Tri Is A Rian
https://thesession.org/tunes/1840,James Morrisons,An Tri Is A Rian
https://thesession.org/tunes/1840,John Quinn's No. 2,An Tri Is A Rian
https://thesession.org/tunes/1840,Miss McCleod's,An Tri Is A Rian
https://thesession.org/tunes/1840,"Sands, The",An Tri Is A Rian
https://thesession.org/tunes/1843,Brendan's,Kitty's Rambles
https://thesession.org/tunes/1843,"Heart Of My Kitty, The",Kitty's Rambles
https://thesession.org/tunes/1843,I'm A Man In Myself Like Oliver's Bull,Kitty's Rambles
https://thesession.org/tunes/1843,Katie's Rambles,Kitty's Rambles
https://thesession.org/tunes/1843,Kitty's Rambels,Kitty's Rambles
https://thesession.org/tunes/1843,Murray's Maggot,Kitty's Rambles
https://thesession.org/tunes/1843,"Rambles Of Kitty, The",Kitty's Rambles
https://thesession.org/tunes/1844,Clifford Slide #2,"Gullane, The"
https://thesession.org/tunes/1844,Gollán,"Gullane, The"
https://thesession.org/tunes/1844,"Gollán, The","Gullane, The"
https://thesession.org/tunes/1844,"Goulaine, The","Gullane, The"
https://thesession.org/tunes/1844,Padraig O'Keefe's,"Gullane, The"
https://thesession.org/tunes/1844,Padraig O'Keefes,"Gullane, The"
https://thesession.org/tunes/1844,Padraig O'Keeffe's,"Gullane, The"
https://thesession.org/tunes/1845,Troundell's Cross,Trounsdell's Cross
https://thesession.org/tunes/1846,John Carty's,"Mossy Banks, The"
https://thesession.org/tunes/1846,"Lads From Leitrim, The","Mossy Banks, The"
https://thesession.org/tunes/1846,Tommy Gunn's,"Mossy Banks, The"
https://thesession.org/tunes/1848,"Boar's Head Carol, The","Boar's Head, The"
https://thesession.org/tunes/1848,Pibddawns Pen-y-Baedd,"Boar's Head, The"
https://thesession.org/tunes/1849,"Baltimore Salute, The","Lansdowne Lass, The"
https://thesession.org/tunes/1849,Josie McDermott's,"Lansdowne Lass, The"
https://thesession.org/tunes/1849,"Landsdowne Lass, The","Lansdowne Lass, The"
https://thesession.org/tunes/1849,"Lansdowne Lassies, The","Lansdowne Lass, The"
https://thesession.org/tunes/1849,Salute To Baltimore,"Lansdowne Lass, The"
https://thesession.org/tunes/1851,An Laudarán,"Luachrachán's, The"
https://thesession.org/tunes/1851,An Luachrachán,"Luachrachán's, The"
https://thesession.org/tunes/1851,An Luaradan,"Luachrachán's, The"
https://thesession.org/tunes/1851,An Luradán,"Luachrachán's, The"
https://thesession.org/tunes/1851,An Lurgadan,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Baby Finger, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Crehan's,"Luachrachán's, The"
https://thesession.org/tunes/1851,Crehan's Fiddle,"Luachrachán's, The"
https://thesession.org/tunes/1851,Dermot Grogan's,"Luachrachán's, The"
https://thesession.org/tunes/1851,Grogan's,"Luachrachán's, The"
https://thesession.org/tunes/1851,Junior Creahans,"Luachrachán's, The"
https://thesession.org/tunes/1851,Junior Crehan's,"Luachrachán's, The"
https://thesession.org/tunes/1851,Labhradhán,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Lauchrachán, The","Luachrachán's, The"
https://thesession.org/tunes/1851,"Leprechann, The","Luachrachán's, The"
https://thesession.org/tunes/1851,"Leprechaun, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Load Her On,"Luachrachán's, The"
https://thesession.org/tunes/1851,Loathe Her On,"Luachrachán's, The"
https://thesession.org/tunes/1851,Loather On,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Looharadhawn's, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Loradán,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Luachrachán, The","Luachrachán's, The"
https://thesession.org/tunes/1851,"Luachrachán's, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Luaithread,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Luaithreadán's, The","Luachrachán's, The"
https://thesession.org/tunes/1851,"Luathradáin's, The","Luachrachán's, The"
https://thesession.org/tunes/1851,"Luathradán, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Luathradawn's,"Luachrachán's, The"
https://thesession.org/tunes/1851,Lúdarán,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Lúradán, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Lúradán's,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Lúradán's, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Lurgadán,"Luachrachán's, The"
https://thesession.org/tunes/1851,"Lurgadan's, The","Luachrachán's, The"
https://thesession.org/tunes/1851,"Lurgadaun, The","Luachrachán's, The"
https://thesession.org/tunes/1851,"Luthradán, The","Luachrachán's, The"
https://thesession.org/tunes/1851,Peter Horan's,"Luachrachán's, The"
https://thesession.org/tunes/1851,Poirt An Luathradàn,"Luachrachán's, The"
https://thesession.org/tunes/1851,Port An Lucharachain,"Luachrachán's, The"
https://thesession.org/tunes/1851,Tony Smith's,"Luachrachán's, The"
https://thesession.org/tunes/1853,"Bonnie Woodside March, The",Bonnie Woodside
https://thesession.org/tunes/1853,"Bonnie Woodside, The",Bonnie Woodside
https://thesession.org/tunes/1853,Bonny Woodside,Bonnie Woodside
https://thesession.org/tunes/1853,"Bonny Woodside, The",Bonnie Woodside
https://thesession.org/tunes/1854,Apples In Winter,Gillan's Apples In Winter
https://thesession.org/tunes/1854,Gillan's Apples,Gillan's Apples In Winter
https://thesession.org/tunes/1854,Gillen's Apples,Gillan's Apples In Winter
https://thesession.org/tunes/1854,Gillian's Apples,Gillan's Apples In Winter
https://thesession.org/tunes/1854,Gilligan's Apples,Gillan's Apples In Winter
https://thesession.org/tunes/1854,Jackson's Growling Cat,Gillan's Apples In Winter
https://thesession.org/tunes/1855,Gillian's Apples,Gillan's Apples
https://thesession.org/tunes/1855,"Moycarkey, The",Gillan's Apples
https://thesession.org/tunes/1855,Úllaí Uí Ghiolláin,Gillan's Apples
https://thesession.org/tunes/1856,Clancy The Scotsman,Clancy's
https://thesession.org/tunes/1856,Gorman's,Clancy's
https://thesession.org/tunes/1856,Katie's Rambles,Clancy's
https://thesession.org/tunes/1856,Katy's Rambles,Clancy's
https://thesession.org/tunes/1857,Lucky Seven,"Moon And The Seven Stars, The"
https://thesession.org/tunes/1857,Moon And 7 Stars,"Moon And The Seven Stars, The"
https://thesession.org/tunes/1857,Moon And Seven Stars,"Moon And The Seven Stars, The"
https://thesession.org/tunes/1857,"Moon And Seven Stars, The","Moon And The Seven Stars, The"
https://thesession.org/tunes/1857,Seven Stars And The Moon,"Moon And The Seven Stars, The"
https://thesession.org/tunes/1857,"Seven Stars, The","Moon And The Seven Stars, The"
https://thesession.org/tunes/1858,"Mountain High, The","Mountains Of Mourne, The"
https://thesession.org/tunes/1858,"Mountains Of Pomeroy March, The","Mountains Of Mourne, The"
https://thesession.org/tunes/1858,"Mountains Of Pomeroy, The","Mountains Of Mourne, The"
https://thesession.org/tunes/1858,Mountains Of Pommeroy,"Mountains Of Mourne, The"
https://thesession.org/tunes/1858,"Mountains Of Pommeroy, The","Mountains Of Mourne, The"
https://thesession.org/tunes/1863,Da Slocket Light,Da Slockit Light
https://thesession.org/tunes/1863,Da Slokit Light,Da Slockit Light
https://thesession.org/tunes/1863,"Slocket Light, The",Da Slockit Light
https://thesession.org/tunes/1863,Slockit Light,Da Slockit Light
https://thesession.org/tunes/1863,"Slockit Light, The",Da Slockit Light
https://thesession.org/tunes/1865,Con McGinley's Other Highland Fling,Con McGinley's
https://thesession.org/tunes/1865,McGinley's,Con McGinley's
https://thesession.org/tunes/1868,Dan Dowd's,"Nightingale, The"
https://thesession.org/tunes/1868,Joe O'Dowd's,"Nightingale, The"
https://thesession.org/tunes/1868,Sean Ryan's,"Nightingale, The"
https://thesession.org/tunes/1868,"Top Of Cork Road, The","Nightingale, The"
https://thesession.org/tunes/1868,Trip To Carlow,"Nightingale, The"
https://thesession.org/tunes/1871,Charlie Harris's,"Burren, The"
https://thesession.org/tunes/1871,Cramer's,"Burren, The"
https://thesession.org/tunes/1871,Creamer's,"Burren, The"
https://thesession.org/tunes/1871,"Fluters, The","Burren, The"
https://thesession.org/tunes/1871,Macalla,"Burren, The"
https://thesession.org/tunes/1871,Michael Cramer's,"Burren, The"
https://thesession.org/tunes/1871,Michael Creamer's,"Burren, The"
https://thesession.org/tunes/1871,Ríl Josie McDermott,"Burren, The"
https://thesession.org/tunes/1872,Billy Banker,Billy Brocker's
https://thesession.org/tunes/1872,Billy Bocker,Billy Brocker's
https://thesession.org/tunes/1872,Billy Brocken's,Billy Brocker's
https://thesession.org/tunes/1872,Billy Brocker,Billy Brocker's
https://thesession.org/tunes/1872,Billy Brockers,Billy Brocker's
https://thesession.org/tunes/1872,Billy Bunker's,Billy Brocker's
https://thesession.org/tunes/1872,Billy Bunter's,Billy Brocker's
https://thesession.org/tunes/1872,Budgie On The Griddle,Billy Brocker's
https://thesession.org/tunes/1872,"Castle, The",Billy Brocker's
https://thesession.org/tunes/1872,Crowley's,Billy Brocker's
https://thesession.org/tunes/1872,Crowleys,Billy Brocker's
https://thesession.org/tunes/1872,Mary Bergin's,Billy Brocker's
https://thesession.org/tunes/1872,O'Rourke's Favourite,Billy Brocker's
https://thesession.org/tunes/1873,Compliments To Dan R. MacDonald,Willie Hunter's Compliments To Dan R. MacDonald
https://thesession.org/tunes/1875,Kenny G's,Kenny Gillies Of Portnalong
https://thesession.org/tunes/1875,Kenny Gilles Of Portnalong,Kenny Gillies Of Portnalong
https://thesession.org/tunes/1875,Kenny Gillies,Kenny Gillies Of Portnalong
https://thesession.org/tunes/1875,"Kenny Gillies Of Portnalong, Skye",Kenny Gillies Of Portnalong
https://thesession.org/tunes/1876,Maggie Cameron's,Maggie Cameron
https://thesession.org/tunes/1877,A La Mode De France,Nonesuch
https://thesession.org/tunes/1877,Angelsachsentanz,Nonesuch
https://thesession.org/tunes/1877,"Lady's Bransle, The",Nonesuch
https://thesession.org/tunes/1877,None Such,Nonesuch
https://thesession.org/tunes/1877,Nonsuch,Nonesuch
https://thesession.org/tunes/1878,Aggie White's,Aggie Whyte's
https://thesession.org/tunes/1878,Aggie Whyte's Chattering Magpies,Aggie Whyte's
https://thesession.org/tunes/1878,Paddy Kelly's,Aggie Whyte's
https://thesession.org/tunes/1879,Dennis Murphy's,"Glentown, The"
https://thesession.org/tunes/1879,Geeghan's,"Glentown, The"
https://thesession.org/tunes/1879,Geeghans,"Glentown, The"
https://thesession.org/tunes/1879,Gleanntain,"Glentown, The"
https://thesession.org/tunes/1879,Glentaun,"Glentown, The"
https://thesession.org/tunes/1879,"Glentaun, The","Glentown, The"
https://thesession.org/tunes/1879,Leather Breeches,"Glentown, The"
https://thesession.org/tunes/1881,"Cloontia, The","Tinker's Stick, The"
https://thesession.org/tunes/1881,"Far Field, The","Tinker's Stick, The"
https://thesession.org/tunes/1881,Michael Dwyer's Favourite,"Tinker's Stick, The"
https://thesession.org/tunes/1881,Nancy In The Hobble,"Tinker's Stick, The"
https://thesession.org/tunes/1881,"New Policeman, The","Tinker's Stick, The"
https://thesession.org/tunes/1881,"Other Reel Of Rio, The","Tinker's Stick, The"
https://thesession.org/tunes/1881,"Tinker's Stick (Tom Mannion's), The","Tinker's Stick, The"
https://thesession.org/tunes/1881,Tommy Whelan's No. 5,"Tinker's Stick, The"
https://thesession.org/tunes/1881,"Twin Brothers, The","Tinker's Stick, The"
https://thesession.org/tunes/1881,"Twin Brothers', The","Tinker's Stick, The"
https://thesession.org/tunes/1882,Laybourne's,Kohler's
https://thesession.org/tunes/1882,Pachelbel Paquette,Kohler's
https://thesession.org/tunes/1882,Pachelbel's Frolics,Kohler's
https://thesession.org/tunes/1888,"Bargain Is Over, The",Behind The Bush In The Garden
https://thesession.org/tunes/1888,Cha Dean Mi'n Obair,Behind The Bush In The Garden
https://thesession.org/tunes/1888,I Won't Do The Work,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Mulberry Garden,Behind The Bush In The Garden
https://thesession.org/tunes/1888,"Road To Ballintoy, The",Behind The Bush In The Garden
https://thesession.org/tunes/1888,Se 'n Righ A Th'againn Is Fearr Leinn,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Tá Do Mhargadh Déanta,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Teidhir Abhaile Riú,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Téir Abhaile,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Téir Abhaile 'Riú,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Téir Abhaile Riú,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Their Abhaile,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Tidy Girleen,Behind The Bush In The Garden
https://thesession.org/tunes/1888,"Tidy Girleen, The",Behind The Bush In The Garden
https://thesession.org/tunes/1888,Tidy Gurline,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Tidy Woman,Behind The Bush In The Garden
https://thesession.org/tunes/1888,"Tidy Woman, The",Behind The Bush In The Garden
https://thesession.org/tunes/1888,Wha'll Be King But Charlie,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Wha'll Be King But Charlie?,Behind The Bush In The Garden
https://thesession.org/tunes/1888,What'll Be King But Charlie,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Who Would Be King But Charlie,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Who'll Be King But Charlie,Behind The Bush In The Garden
https://thesession.org/tunes/1888,Who'll Be King But Charlie?,Behind The Bush In The Garden
https://thesession.org/tunes/1890,Abigail Judge,Mrs. Judge
https://thesession.org/tunes/1890,Madam Judge,Mrs. Judge
https://thesession.org/tunes/1890,Mrs Judge,Mrs. Judge
https://thesession.org/tunes/1892,Neil Gow's Lament (For The Death Of His Second Wife),Niel Gow's Lament For His Second Wife
https://thesession.org/tunes/1892,Neil Gow's Lament For The Death Of His Second Wife,Niel Gow's Lament For His Second Wife
https://thesession.org/tunes/1892,Neil Gows Lament For His Second Wife,Niel Gow's Lament For His Second Wife
https://thesession.org/tunes/1892,Niel Gow's Lament For The Death Of His Second Wife,Niel Gow's Lament For His Second Wife
https://thesession.org/tunes/1892,Niel Gow's Lament On The Death Of His Second Wife,Niel Gow's Lament For His Second Wife
https://thesession.org/tunes/1892,Niel Gow's Second Wife,Niel Gow's Lament For His Second Wife
https://thesession.org/tunes/1893,Gathering Nuts,Foghorn
https://thesession.org/tunes/1893,"Last, The",Foghorn
https://thesession.org/tunes/1894,Hanly's Tweed,Hanley's Tweed
https://thesession.org/tunes/1895,Biddy Maloney's,Maloney's Wife
https://thesession.org/tunes/1895,Malowney's Wife,Maloney's Wife
https://thesession.org/tunes/1895,McCormack's,Maloney's Wife
