recording_id,length,video,artist-credit_artist_name,artist-credit_artist_id,artist-credit_name,annotation,disambiguation,title,genres_id,genres_name,isrcs
https://musicbrainz.org/recording/7c0450e7-72f0-4e38-8014-1e62974ac678,,False,Fifa,https://musicbrainz.org/artist/3bbf6da6-60d1-4746-8176-464eb9390375,Fifa,,,Dragsville (Headrillaz remix),,,
https://musicbrainz.org/recording/bbb5fb86-29f4-4ffd-94d6-9976ee6621d6,225000,False,Udi Yorgo Bacanos,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,Udi Yorgo Bacanos,,,Hüseyni Taksim,,,
https://musicbrainz.org/recording/3ba6f29a-52d4-4f49-9d98-d976e3149d09,192000,False,Udi Yorgo Bacanos,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,Udi Yorgo Bacanos,,,Uşşak Taksim,,,
https://musicbrainz.org/recording/a7605b80-efb2-4a2a-9ec6-a17e7bd38ca1,403000,False,Udi Yorgo Bacanos,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,Udi Yorgo Bacanos,,,Kürdilihicazkar Peşrev,,,
https://musicbrainz.org/recording/b83f6a51-5dc5-40ce-95ce-8bf1ec7d0778,246000,False,Udi Yorgo Bacanos,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,Udi Yorgo Bacanos,,,Hüseyni Taksim,,,
https://musicbrainz.org/recording/53d3d010-8b98-472a-890b-93aacb70ac02,165000,False,Udi Yorgo Bacanos,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,Udi Yorgo Bacanos,,,Hüzzam Şarkı,,,
https://musicbrainz.org/recording/48125c56-33d1-4c70-b3ac-d69a5595d645,328000,False,Udi Yorgo Bacanos,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,Udi Yorgo Bacanos,,,Acemkürdi Taksim,,,
https://musicbrainz.org/recording/dcc1e783-8ea4-4942-a076-4ad2c596b891,,False,Melanie,https://musicbrainz.org/artist/c8c3beb5-d213-40e6-9ef6-d4e1cad59e12,Melanie,,,Brand New Key,,,
https://musicbrainz.org/recording/dd6e4774-be83-41f1-89fb-f0c6ee782563,,False,The Ventures,https://musicbrainz.org/artist/b2cc8903-0077-4bef-8454-ac5cef53d126,The Ventures,,,Hawaii Five‐O,,,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,262000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,Let the Wind Blow,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,classic rock,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,pop,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,,,https://musicbrainz.org/genre/146ef761-5ad9-48b4-b0b3-483104f7da48,psychedelic rock,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock,
https://musicbrainz.org/recording/b4e11510-1c22-445b-846b-cf01cc34fb87,165000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,Wouldn't It Be Nice,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,pop,
https://musicbrainz.org/recording/4f74ddef-6b6b-4402-8492-96eb12ef4938,155000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,Surfer Girl,,,
https://musicbrainz.org/recording/0b14ff1d-3f32-4f3f-808b-ead5dbe3f65a,,False,Donovan,https://musicbrainz.org/artist/72d7d717-0837-4f2a-9641-d0f9fdd3acf7,Donovan,,,Sunshine Superman,,,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,169000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,Surfin' USA,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,classic rock,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,,,https://musicbrainz.org/genre/a04d680b-b5c5-4f6a-87a3-f9f1ff98e3ea,disco,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,pop,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock,
https://musicbrainz.org/recording/b62e7cb9-a430-4756-9498-57431475f3b9,,False,Blondie,https://musicbrainz.org/artist/4d2956d1-a3f7-44bb-9a41-67563e1a0c94,Blondie,,,Heart of Glass,,,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,191000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,Don't Worry Baby,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,classic rock,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,,,,,,,,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,pop,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,,,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock,
https://musicbrainz.org/recording/5386dc03-a9d1-4a64-8ecf-4f9d96c833e8,444000,False,Bill Laswell,https://musicbrainz.org/artist/8b7a121c-5b50-4912-ab4c-e49a631a2db0,Bill Laswell,,,Melting Pot Dub,,,
https://musicbrainz.org/recording/5386dc03-a9d1-4a64-8ecf-4f9d96c833e8,,,Style Scott,https://musicbrainz.org/artist/382a6bc1-d8c5-43f7-8745-8ef838dceb7b,Style Scott,,,,,,
https://musicbrainz.org/recording/68ca212a-b054-48c1-8a21-78f8a282b9ba,244000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,Funky Pretty,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,pop,
https://musicbrainz.org/recording/68ca212a-b054-48c1-8a21-78f8a282b9ba,,,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock,
https://musicbrainz.org/recording/6454044c-3746-4907-93cc-3a1ce80a88ee,339000,False,Bill Laswell,https://musicbrainz.org/artist/8b7a121c-5b50-4912-ab4c-e49a631a2db0,Bill Laswell,,,Mystery of Shape Changing,,,
https://musicbrainz.org/recording/a2dcad34-5fda-451d-bbe5-8bd5b368a5ea,376000,False,Spectre,https://musicbrainz.org/artist/e5a82b63-9ec2-4660-8c2b-b873be526393,Spectre,,,Hidden Gods (DJ Vadim remix),,,
https://musicbrainz.org/recording/f4dd059b-d5f1-4595-9d18-d9e0eb06304f,503000,False,Professor Shehab,https://musicbrainz.org/artist/8181a698-64f9-476e-99c0-cd6a6954308a,Professor Shehab,,,Avatar,,,
https://musicbrainz.org/recording/f4dd059b-d5f1-4595-9d18-d9e0eb06304f,,,Robert Musso,https://musicbrainz.org/artist/cb0dce05-da9a-43cf-aed3-01728ead0f24,Robert Musso,,,,,,
https://musicbrainz.org/recording/5656ed22-791e-4739-9834-dfa228137d93,284000,False,Qaballah Steppers,https://musicbrainz.org/artist/4a3818b4-0d35-445c-988e-e62770b196d4,Qaballah Steppers,,,Black Star,,,
https://musicbrainz.org/recording/5656ed22-791e-4739-9834-dfa228137d93,,,Marc Ribot,https://musicbrainz.org/artist/e6071b18-261e-46a1-8ee6-4dbd7f5f99f3,Marc Ribot,,,,,,
https://musicbrainz.org/recording/1e627874-c19a-4a40-bc5b-e46d9cdd4b12,,False,Hum,https://musicbrainz.org/artist/04c5ca8a-4afa-4031-aced-6357440dbc25,Hum,,,I Hate It Too,,,
https://musicbrainz.org/recording/f67510c0-a5ed-4737-bd39-bdacdf49cceb,325000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,We Got Love,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,pop,
https://musicbrainz.org/recording/f67510c0-a5ed-4737-bd39-bdacdf49cceb,,,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock,
https://musicbrainz.org/recording/a25b88d7-efd8-43e6-a813-dc9cd7a705cd,,False,Silver Convention,https://musicbrainz.org/artist/e5dd4cdf-8588-4f10-b06e-77e1d2472b60,Silver Convention,,,Fly Robin Fly,,,
https://musicbrainz.org/recording/390b7c07-4baa-4162-a281-b4a5de31964a,,False,Rose Royce,https://musicbrainz.org/artist/846482ac-d4c4-4286-8002-b14a601d8ec0,Rose Royce,,,Car Wash,,,
https://musicbrainz.org/recording/d7d32265-22a9-471d-bf7d-d624ef55acd4,,False,Billy Ocean,https://musicbrainz.org/artist/0e422e91-a42a-4b4d-8413-9baff67350f2,Billy Ocean,,,Caribbean Queen (No More Love on the Run),,,
https://musicbrainz.org/recording/5926110f-2c25-4750-ad7f-ca422870b5a4,196000,False,The Beach Boys,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,,,"""Fun, Fun, Fun""",https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,classic rock,
https://musicbrainz.org/recording/5926110f-2c25-4750-ad7f-ca422870b5a4,,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/5926110f-2c25-4750-ad7f-ca422870b5a4,,,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock,
https://musicbrainz.org/recording/a5bc3968-cb08-425c-95da-2c918c5de908,310000,False,Professor Shehab,https://musicbrainz.org/artist/8181a698-64f9-476e-99c0-cd6a6954308a,Professor Shehab,,,Splendrous,,,
https://musicbrainz.org/recording/a5bc3968-cb08-425c-95da-2c918c5de908,,,Dr. Israel,https://musicbrainz.org/artist/2d422b69-933d-45ff-8595-53cc2f957545,Dr. Israel,,,,,,
https://musicbrainz.org/recording/e62276e9-bd40-4fd8-848d-7afc8fa787fe,,False,[unknown],https://musicbrainz.org/artist/125ec42a-7229-4250-afc5-e057484327fe,[unknown],,,"""Eine kleine Nachtmusik, K. 525: I. Allegro""",https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/recording/3c81f2c0-12dc-47b6-a2aa-748ae220fddc,,False,Wolfgang Amadeus Mozart,https://musicbrainz.org/artist/b972f589-fb0e-474e-b64a-803b0364fa75,Wolfgang Amadeus Mozart,,,"""Symphony No. 40 in G minor, K. 550 ""Great"": I. Allegro molto""",,,
https://musicbrainz.org/recording/ccc484e8-3329-4b1f-9d34-0e9529068fe6,,False,Wolfgang Amadeus Mozart,https://musicbrainz.org/artist/b972f589-fb0e-474e-b64a-803b0364fa75,Wolfgang Amadeus Mozart,,,"""Rondo Alla Turca, from Piano Sonata No.11 3rd movement""",,,
https://musicbrainz.org/recording/3bc49b2a-a2f7-4d70-8d87-4bed3039f7ba,,False,Franz Schubert,https://musicbrainz.org/artist/f91e3a88-24ee-4563-8963-fab73d2765ed,Franz Schubert,,,"""""Trout"" Quintet, Theme and Variations""",,,
https://musicbrainz.org/recording/03cfa213-830d-48d6-9fa7-5a3e2c4f5311,,False,Ludwig van Beethoven,https://musicbrainz.org/artist/1f9df192-a621-4f54-8850-2c5373b7eac9,Ludwig van Beethoven,,,Für Elise,,,
https://musicbrainz.org/recording/57b191f7-136d-4c81-a292-91cee136fc36,,False,Richard Strauss,https://musicbrainz.org/artist/4cb43d82-824e-4034-b03d-1a98f36f6e16,Richard Strauss,,,Ein Heldenleben,,,
https://musicbrainz.org/recording/c38b3262-ffa9-47c5-b0eb-1ebe644fc088,,False,[unknown],https://musicbrainz.org/artist/125ec42a-7229-4250-afc5-e057484327fe,[unknown],,,Thais: Meditation,,,
https://musicbrainz.org/recording/0c86e0c9-ea10-4102-b9fd-b7b79084dbc0,,False,Ludwig van Beethoven,https://musicbrainz.org/artist/1f9df192-a621-4f54-8850-2c5373b7eac9,Ludwig van Beethoven,,,"""Symphony No. 5, Op. 67: I. Allegro con brio""",,,
https://musicbrainz.org/recording/61e066cc-518b-42b5-9ec1-f80740867e6a,,False,Robert Shaw Chorale,https://musicbrainz.org/artist/8f180909-aa78-4616-ab7c-fe0b7e4d9f75,Robert Shaw Chorale,,,"""Mass in B minor, BWV 232: Sanctus""",https://musicbrainz.org/genre/9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,baroque,
https://musicbrainz.org/recording/61e066cc-518b-42b5-9ec1-f80740867e6a,,,Robert Shaw Orchestra,https://musicbrainz.org/artist/f49cbf89-f651-421d-9857-f3a12de39d97,Robert Shaw Orchestra,,,,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/recording/61e066cc-518b-42b5-9ec1-f80740867e6a,,,Robert Shaw,https://musicbrainz.org/artist/a50d048e-bca0-44c8-99db-c046d73f2213,Robert Shaw,,,,,,
https://musicbrainz.org/recording/f69b4722-870d-4ac6-abd0-5e51471f4748,,False,Robert Shaw Orchestra,https://musicbrainz.org/artist/f49cbf89-f651-421d-9857-f3a12de39d97,Robert Shaw Orchestra,,,"""Mass in B minor, BWV 232: Benedictus""",https://musicbrainz.org/genre/9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,baroque,
https://musicbrainz.org/recording/f69b4722-870d-4ac6-abd0-5e51471f4748,,,Robert Shaw,https://musicbrainz.org/artist/a50d048e-bca0-44c8-99db-c046d73f2213,Robert Shaw,,,,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/recording/c1886798-ffa6-48d2-a8fd-0993ab12040e,,False,Robert Shaw Chorale,https://musicbrainz.org/artist/8f180909-aa78-4616-ab7c-fe0b7e4d9f75,Robert Shaw Chorale,,,"""Mass in B minor, BWV 232: Osanna""",,,
https://musicbrainz.org/recording/c1886798-ffa6-48d2-a8fd-0993ab12040e,,,Robert Shaw Orchestra,https://musicbrainz.org/artist/f49cbf89-f651-421d-9857-f3a12de39d97,Robert Shaw Orchestra,,,,,,
https://musicbrainz.org/recording/c1886798-ffa6-48d2-a8fd-0993ab12040e,,,Robert Shaw,https://musicbrainz.org/artist/a50d048e-bca0-44c8-99db-c046d73f2213,Robert Shaw,,,,,,
https://musicbrainz.org/recording/fa848f00-e8a9-4f93-bbf3-fbc4ced0df2d,329266,False,Myles Kayne,https://musicbrainz.org/artist/561d59af-99ff-4a01-a60d-60e76d91241a,Myles Kayne,,,Visions of Love/Jump,,,
https://musicbrainz.org/recording/82700b08-1cb3-4760-938d-6903d8155ec3,304493,False,Total Eclipse,https://musicbrainz.org/artist/2d01fc49-8c9d-48cf-9160-ebc62187cafb,Total Eclipse,,,Come Together,,,
