musical_work_id,sacred_or_secular,source_id,contribution_id,VIAF ID,genre_style_@id,genre_style,genre_type,genre_type_@id,url_to_file,contributor_role,contributor_role_@id,source_instantiation_portion,source_title,source_type,source_url,file_type,file_format,file_format_@id,musical_work_variant_titles,file_version,contributor_name,contributor_name_@id
14.0,False,16.0,27.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/53,COMPOSER,https://www.wikidata.org/wiki/Q36834,14.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Chi della fede altrui piglia sospecto'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
14.0,False,16.0,28.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/54,AUTHOR,https://www.wikidata.org/wiki/Q482980,14.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Chi della fede altrui piglia sospecto'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
14.0,False,16.0,28.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/55,AUTHOR,https://www.wikidata.org/wiki/Q482980,14.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Chi della fede altrui piglia sospecto'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
14.0,False,16.0,28.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/56,AUTHOR,https://www.wikidata.org/wiki/Q482980,14.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Chi della fede altrui piglia sospecto'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
14.0,False,16.0,28.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/53,AUTHOR,https://www.wikidata.org/wiki/Q482980,14.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Chi della fede altrui piglia sospecto'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
15.0,False,17.0,29.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/58,COMPOSER,https://www.wikidata.org/wiki/Q36834,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Cosi nel mio parlare voglio essere aspro'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
15.0,False,17.0,29.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/59,COMPOSER,https://www.wikidata.org/wiki/Q36834,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Cosi nel mio parlare voglio essere aspro'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
15.0,False,17.0,29.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/60,COMPOSER,https://www.wikidata.org/wiki/Q36834,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Cosi nel mio parlare voglio essere aspro'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
15.0,False,17.0,29.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/57,COMPOSER,https://www.wikidata.org/wiki/Q36834,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Cosi nel mio parlare voglio essere aspro'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
15.0,False,17.0,30.0,97105654.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/58,AUTHOR,https://www.wikidata.org/wiki/Q482980,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Cosi nel mio parlare voglio essere aspro'],,Dante Alighieri,https://www.wikidata.org/wiki/Q1067
15.0,False,17.0,30.0,97105654.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/59,AUTHOR,https://www.wikidata.org/wiki/Q482980,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Cosi nel mio parlare voglio essere aspro'],,Dante Alighieri,https://www.wikidata.org/wiki/Q1067
15.0,False,17.0,30.0,97105654.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/60,AUTHOR,https://www.wikidata.org/wiki/Q482980,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Cosi nel mio parlare voglio essere aspro'],,Dante Alighieri,https://www.wikidata.org/wiki/Q1067
15.0,False,17.0,30.0,97105654.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/57,AUTHOR,https://www.wikidata.org/wiki/Q482980,15.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Cosi nel mio parlare voglio essere aspro'],,Dante Alighieri,https://www.wikidata.org/wiki/Q1067
16.0,False,18.0,31.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/62,COMPOSER,https://www.wikidata.org/wiki/Q36834,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Tanta pietà cor mio talhor m'assale""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
16.0,False,18.0,31.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/63,COMPOSER,https://www.wikidata.org/wiki/Q36834,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Tanta pietà cor mio talhor m'assale""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
16.0,False,18.0,31.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/64,COMPOSER,https://www.wikidata.org/wiki/Q36834,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Tanta pietà cor mio talhor m'assale""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
16.0,False,18.0,31.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/61,COMPOSER,https://www.wikidata.org/wiki/Q36834,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Tanta pietà cor mio talhor m'assale""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
16.0,False,18.0,32.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/62,AUTHOR,https://www.wikidata.org/wiki/Q482980,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Tanta pietà cor mio talhor m'assale""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
16.0,False,18.0,32.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/63,AUTHOR,https://www.wikidata.org/wiki/Q482980,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Tanta pietà cor mio talhor m'assale""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
16.0,False,18.0,32.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/64,AUTHOR,https://www.wikidata.org/wiki/Q482980,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Tanta pietà cor mio talhor m'assale""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
16.0,False,18.0,32.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/61,AUTHOR,https://www.wikidata.org/wiki/Q482980,16.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Tanta pietà cor mio talhor m'assale""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
17.0,False,19.0,33.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/66,COMPOSER,https://www.wikidata.org/wiki/Q36834,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Nuova angioletta sovra l'ale accorta""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
17.0,False,19.0,33.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/67,COMPOSER,https://www.wikidata.org/wiki/Q36834,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Nuova angioletta sovra l'ale accorta""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
17.0,False,19.0,33.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/68,COMPOSER,https://www.wikidata.org/wiki/Q36834,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Nuova angioletta sovra l'ale accorta""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
17.0,False,19.0,33.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/65,COMPOSER,https://www.wikidata.org/wiki/Q36834,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Nuova angioletta sovra l'ale accorta""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
17.0,False,19.0,34.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/66,AUTHOR,https://www.wikidata.org/wiki/Q482980,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Nuova angioletta sovra l'ale accorta""]",,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
17.0,False,19.0,34.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/67,AUTHOR,https://www.wikidata.org/wiki/Q482980,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Nuova angioletta sovra l'ale accorta""]",,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
17.0,False,19.0,34.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/68,AUTHOR,https://www.wikidata.org/wiki/Q482980,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Nuova angioletta sovra l'ale accorta""]",,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
17.0,False,19.0,34.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/65,AUTHOR,https://www.wikidata.org/wiki/Q482980,17.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Nuova angioletta sovra l'ale accorta""]",,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
18.0,False,20.0,35.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/70,COMPOSER,https://www.wikidata.org/wiki/Q36834,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Poich'io parti da cui partir non posso""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
18.0,False,20.0,35.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/71,COMPOSER,https://www.wikidata.org/wiki/Q36834,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Poich'io parti da cui partir non posso""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
18.0,False,20.0,35.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/72,COMPOSER,https://www.wikidata.org/wiki/Q36834,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Poich'io parti da cui partir non posso""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
18.0,False,20.0,35.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/69,COMPOSER,https://www.wikidata.org/wiki/Q36834,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Poich'io parti da cui partir non posso""]",,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
18.0,False,20.0,36.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/70,AUTHOR,https://www.wikidata.org/wiki/Q482980,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Poich'io parti da cui partir non posso""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
18.0,False,20.0,36.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/71,AUTHOR,https://www.wikidata.org/wiki/Q482980,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Poich'io parti da cui partir non posso""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
18.0,False,20.0,36.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/72,AUTHOR,https://www.wikidata.org/wiki/Q482980,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Poich'io parti da cui partir non posso""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
18.0,False,20.0,36.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/69,AUTHOR,https://www.wikidata.org/wiki/Q482980,18.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Poich'io parti da cui partir non posso""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
19.0,False,21.0,37.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/74,COMPOSER,https://www.wikidata.org/wiki/Q36834,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Hor vedi Amore che giovinetta donna'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
19.0,False,21.0,37.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/75,COMPOSER,https://www.wikidata.org/wiki/Q36834,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Hor vedi Amore che giovinetta donna'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
19.0,False,21.0,37.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/76,COMPOSER,https://www.wikidata.org/wiki/Q36834,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Hor vedi Amore che giovinetta donna'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
19.0,False,21.0,37.0,76504834.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/73,COMPOSER,https://www.wikidata.org/wiki/Q36834,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Hor vedi Amore che giovinetta donna'],,Bernardo Pisano,https://www.wikidata.org/wiki/Q2920493
19.0,False,21.0,38.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/74,AUTHOR,https://www.wikidata.org/wiki/Q482980,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Hor vedi Amore che giovinetta donna'],,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
19.0,False,21.0,38.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/75,AUTHOR,https://www.wikidata.org/wiki/Q482980,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Hor vedi Amore che giovinetta donna'],,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
19.0,False,21.0,38.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/76,AUTHOR,https://www.wikidata.org/wiki/Q482980,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Hor vedi Amore che giovinetta donna'],,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
19.0,False,21.0,38.0,39382430.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/73,AUTHOR,https://www.wikidata.org/wiki/Q482980,19.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Hor vedi Amore che giovinetta donna'],,Francesco Petrarca,https://www.wikidata.org/wiki/Q1401
20.0,False,22.0,39.0,32192513.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/78,COMPOSER,https://www.wikidata.org/wiki/Q36834,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Amor che mi tormenti'],,Sebastiano Festa,https://www.wikidata.org/wiki/Q7442579
20.0,False,22.0,39.0,32192513.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/79,COMPOSER,https://www.wikidata.org/wiki/Q36834,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Amor che mi tormenti'],,Sebastiano Festa,https://www.wikidata.org/wiki/Q7442579
20.0,False,22.0,39.0,32192513.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/80,COMPOSER,https://www.wikidata.org/wiki/Q36834,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Amor che mi tormenti'],,Sebastiano Festa,https://www.wikidata.org/wiki/Q7442579
20.0,False,22.0,39.0,32192513.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/77,COMPOSER,https://www.wikidata.org/wiki/Q36834,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Amor che mi tormenti'],,Sebastiano Festa,https://www.wikidata.org/wiki/Q7442579
20.0,False,22.0,40.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/78,AUTHOR,https://www.wikidata.org/wiki/Q482980,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Amor che mi tormenti'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
20.0,False,22.0,40.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/79,AUTHOR,https://www.wikidata.org/wiki/Q482980,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Amor che mi tormenti'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
20.0,False,22.0,40.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/80,AUTHOR,https://www.wikidata.org/wiki/Q482980,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Amor che mi tormenti'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
20.0,False,22.0,40.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/77,AUTHOR,https://www.wikidata.org/wiki/Q482980,20.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Amor che mi tormenti'],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
21.0,False,23.0,41.0,32192513.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/82,COMPOSER,https://www.wikidata.org/wiki/Q36834,21.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Quando el suave mio fido conforto'],,Sebastiano Festa,https://www.wikidata.org/wiki/Q7442579
21.0,False,23.0,41.0,32192513.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/83,COMPOSER,https://www.wikidata.org/wiki/Q36834,21.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Quando el suave mio fido conforto'],,Sebastiano Festa,https://www.wikidata.org/wiki/Q7442579
21.0,False,23.0,41.0,32192513.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Madrigal,https://www.wikidata.org/wiki/Q193217,https://db.simssa.ca/files/84,COMPOSER,https://www.wikidata.org/wiki/Q36834,21.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Quando el suave mio fido conforto'],,Sebastiano Festa,https://www.wikidata.org/wiki/Q7442579
