label_id,label-code,sort-name,type-id,type,relations_wiki,name,country,annotation,disambiguation,area_name,area_id,area,genres_id,genres_name,ipis,isnis
https://musicbrainz.org/label/924464bd-8dd7-4841-ac12-2d463abe8fe1,,Jadismusic,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Jadismusic,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/2678479a-79c6-48cc-8f69-00331e5ab969,,Loopus,,,,Loopus,TR,,,Türkiye,https://musicbrainz.org/area/d3be28b4-41f7-3752-8a05-ed45e1d1e492,,,,,
https://musicbrainz.org/label/dc96a6c5-fd62-42d9-ac6d-2542c2571f4c,,Amiata Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q4746116,Amiata Records,IT,,,Italy,https://musicbrainz.org/area/c6500277-9a3d-349b-bf30-41afdbf42add,,,,00145497941,
https://musicbrainz.org/label/834ad1b0-0c0d-49e6-9cf4-9f42b5150827,,Z-RAM,,,,Z-RAM,KR,,,South Korea,https://musicbrainz.org/area/b9f7d640-46e8-313e-b158-ded6d18593b3,,,,,
https://musicbrainz.org/label/87803e49-ed80-46af-b300-69553c985a70,,3rd Rail Music,,,https://www.wikidata.org/wiki/Q11849531,3rd Rail Music,,,,Helsinki,https://musicbrainz.org/area/39d62198-1e76-4de4-b079-e86e3a393bbc,,,,,
https://musicbrainz.org/label/8b60890a-4e15-402f-82bd-df62c3dd05f9,,Oskorei Music,,,,Oskorei Music,RU,,,Russia,https://musicbrainz.org/area/1f1fc3a4-9500-39b8-9f10-f0a465557eef,,,,,
https://musicbrainz.org/label/3bd4fa31-0866-4ef0-83b1-8d0b2b039346,,Wannsee Records,,,,Wannsee Records,DE,,,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/3580e120-f9a2-406c-81e1-42f786ee0d2d,,Éditions Atlas,e9ad53b0-e3d0-3885-a10b-8193d501338c,Publisher,https://www.wikidata.org/wiki/Q682930,Éditions Atlas,FR,,,France,https://musicbrainz.org/area/08310658-51eb-3801-80de-5a0739207115,,,,,
https://musicbrainz.org/label/f41fdf3b-b5b9-4310-ba09-27fa473896a9,,Gold Label,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q5578903,Gold Label,HK,,,Hong Kong,https://musicbrainz.org/area/0373cdff-eac8-3fbc-92dc-36a607da06d1,,https://musicbrainz.org/genre/78caea3b-84fd-4664-878a-fe70a6e1d9d1,cantopop,,
https://musicbrainz.org/label/7639ec1c-7688-49f8-bf70-cacd0e7106f9,,Vicious Vinyl,,,https://www.wikidata.org/wiki/Q2293124,Vicious Vinyl,AU,,,Australia,https://musicbrainz.org/area/106e0bec-b638-3b37-b731-f53d507dc00e,,,,,
https://musicbrainz.org/label/3f97313c-c22e-4c67-9f82-69d352157f63,5370,TCB Records,,,https://www.wikidata.org/wiki/Q15849920,TCB Records,CH,The Montreux Jazz label,The Montreux Jazz Label,Switzerland,https://musicbrainz.org/area/1333ff06-8e3d-3c8e-9f3a-13a2a38b41df,,,,,
https://musicbrainz.org/label/da8494ec-c119-4f32-a035-41aa0dd61a14,,Metropol Müzik,,,,Metropol Müzik,TR,,,Türkiye,https://musicbrainz.org/area/d3be28b4-41f7-3752-8a05-ed45e1d1e492,,,,,
https://musicbrainz.org/label/63d2736a-1e2d-4a69-a05a-008b13ffa073,5650,Knitting Factory Works,a2426aab-2dd4-339c-b47d-b4923a241678,Production,https://www.wikidata.org/wiki/Q114645945,Knitting Factory Works,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/71fa1576-0c17-42ab-80ab-36458de48c79,,House Nation Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,House Nation Records,US,,US,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/e0012498-bc5b-466a-a6d4-6e70f88b9eaa,8410,Dino Music,b6285b2a-3514-3d43-80df-fcf528824ded,Imprint,https://www.wikidata.org/wiki/Q2185711,Dino Music,NL,"in discogs images linked to the four releases for the FR Dino Music, ""compiled for '''Dino Music France'''"" is used, but the imprints in these are all of the common Dino Music. there is no ""Dino Music France"" listed at discogs.

-------

If the product category code is formatted BUCD XXXX it is a Bunny Music label product and should be attributed to that label and not included here. Bunny Music was a sub-label of Dino Music.

-------

for the AU company, it's '''Dino Music Pty. Limited''' (""Limited"" as printed in images): http://www.discogs.com/label/201977

-------

for the DE company, it's Dino Music GmbH: http://www.discogs.com/label/284092-Dino-Music-GmbH",subsidiary of EMI Netherlands BV,Netherlands,https://musicbrainz.org/area/ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,,,,,
https://musicbrainz.org/label/73db33e8-96f1-488c-9846-6be83735d7ff,,Kirtland Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q934018,Kirtland Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/6515d2ca-2aa7-4f99-a8df-75b826f20d7a,,33rpm Records / Sinewave,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,33rpm Records / Sinewave,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/a9c46783-01b9-4ae5-8f53-b127f4b534b2,,WayOutWest Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q3307138,WayOutWest Records,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/14c1d16f-bc1b-4990-86cd-8dae7c35d003,,Gentleman's Haircut,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Gentleman's Haircut,DE,,,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/1b5fc58f-c706-48fb-9bb3-02ec64949e2f,,What Records,,,,What Records,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/a8807aaf-62fe-4aa7-ac38-3d3957e8872f,,Yapı Kredi Müzik,,,,Yapı Kredi Müzik,TR,,,Türkiye,https://musicbrainz.org/area/d3be28b4-41f7-3752-8a05-ed45e1d1e492,,,,,
https://musicbrainz.org/label/6f42bea6-2f2b-478d-9a10-011f319426c8,,Raw Fusion Recordings,53ab8dcc-9946-3b62-966e-7634d78e5034,Distributor,,Raw Fusion Recordings,SE,,,Sweden,https://musicbrainz.org/area/23d10872-f5ae-3f0c-bf55-332788a16ecb,,,,,
https://musicbrainz.org/label/4e83c555-c551-4ff1-b383-e624c0c6dd3d,,Sound of the Sea,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Sound of the Sea,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/1be0ec19-f3e4-4753-ae31-783f2bb69689,,Şan Müzik,,,,Şan Müzik,TR,,,Türkiye,https://musicbrainz.org/area/d3be28b4-41f7-3752-8a05-ed45e1d1e492,,,,,
https://musicbrainz.org/label/2dcd0e9f-be67-4905-a255-6bfe6d06de2d,,Öncü Prodüksiyon,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Öncü Prodüksiyon,TR,,,Türkiye,https://musicbrainz.org/area/d3be28b4-41f7-3752-8a05-ed45e1d1e492,,,,,
https://musicbrainz.org/label/f80cc142-e5c6-4ba2-8429-451a95b88212,,Screaming Apple Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Screaming Apple Records,DE,,,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/d5c02331-d8d7-413d-8c7b-e778ef97a283,,Lark Lane Records & Promotion,53ab8dcc-9946-3b62-966e-7634d78e5034,Distributor,,Lark Lane Records & Promotion,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/aeb6789a-af00-44da-9264-51cd306ff0df,,Trackdown Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Trackdown Records,CH,,,Switzerland,https://musicbrainz.org/area/1333ff06-8e3d-3c8e-9f3a-13a2a38b41df,,,,,
https://musicbrainz.org/label/ebcf0e95-daa2-4a42-95ab-c86add95ecb7,7800,Radikal Fear,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Radikal Fear,BE,,,Belgium,https://musicbrainz.org/area/5b8a5ee5-0bb3-34cf-9a75-c27c44e341fc,,,,,
