recording_id,length,video,artist-credit_artist_id,annotation,disambiguation,title,genres_id,isrcs
https://musicbrainz.org/recording/72096d1e-a8a0-4752-8b25-1b027a4a66f6,,False,https://musicbrainz.org/artist/9c4f897f-0834-4d6d-9c67-bc5e6e8aa4f7,,,You Were My Sunshine (Herbaliser remix),,
https://musicbrainz.org/recording/7a4221bf-58d8-4eef-af10-e6e62c819daa,,False,https://musicbrainz.org/artist/9c4f897f-0834-4d6d-9c67-bc5e6e8aa4f7,,,You Were My Sunshine (Fifa remix),,
https://musicbrainz.org/recording/2a975ce5-51d8-45e5-b7db-fc682495674f,,False,https://musicbrainz.org/artist/9c4f897f-0834-4d6d-9c67-bc5e6e8aa4f7,,,You Blow My Mind (King Kooba remix),,
https://musicbrainz.org/recording/ee1f9b93-5223-45db-a59f-013e6703a9ce,,False,https://musicbrainz.org/artist/7e43b099-8587-4b56-bd4c-66170d0bdb8a,,,Shakeup (Jadell remix),,
https://musicbrainz.org/recording/53eb6cbf-fa93-4b4f-bdc5-4aa1d6df28a8,,False,https://musicbrainz.org/artist/9c4f897f-0834-4d6d-9c67-bc5e6e8aa4f7,,,You Were My Sunshine,,
https://musicbrainz.org/recording/08d9d7a1-45f9-4be5-b449-04b2374bcb1c,,False,https://musicbrainz.org/artist/9c4f897f-0834-4d6d-9c67-bc5e6e8aa4f7,,,You Blow My Mind (Dj Food remix),,
https://musicbrainz.org/recording/aec887db-4395-473e-8d4d-d3a484b0a9be,,False,https://musicbrainz.org/artist/82f8da4e-59e5-4bbf-b210-7d1a5644df48,,,Freakmeister (Ronnie & Clyde remix),,
https://musicbrainz.org/recording/2d6eb46a-7d32-461c-af37-39ef965464bb,,False,https://musicbrainz.org/artist/9c4f897f-0834-4d6d-9c67-bc5e6e8aa4f7,,,You Were My Sunshine (radio edit),,
https://musicbrainz.org/recording/7c0450e7-72f0-4e38-8014-1e62974ac678,,False,https://musicbrainz.org/artist/3bbf6da6-60d1-4746-8176-464eb9390375,,,Dragsville (Headrillaz remix),,
https://musicbrainz.org/recording/bbb5fb86-29f4-4ffd-94d6-9976ee6621d6,225000,False,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,,,Hüseyni Taksim,,
https://musicbrainz.org/recording/3ba6f29a-52d4-4f49-9d98-d976e3149d09,192000,False,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,,,Uşşak Taksim,,
https://musicbrainz.org/recording/a7605b80-efb2-4a2a-9ec6-a17e7bd38ca1,403000,False,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,,,Kürdilihicazkar Peşrev,,
https://musicbrainz.org/recording/b83f6a51-5dc5-40ce-95ce-8bf1ec7d0778,246000,False,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,,,Hüseyni Taksim,,
https://musicbrainz.org/recording/53d3d010-8b98-472a-890b-93aacb70ac02,165000,False,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,,,Hüzzam Şarkı,,
https://musicbrainz.org/recording/48125c56-33d1-4c70-b3ac-d69a5595d645,328000,False,https://musicbrainz.org/artist/1fee0e91-31ac-4f09-b531-4bd550bd133c,,,Acemkürdi Taksim,,
https://musicbrainz.org/recording/dcc1e783-8ea4-4942-a076-4ad2c596b891,,False,https://musicbrainz.org/artist/c8c3beb5-d213-40e6-9ef6-d4e1cad59e12,,,Brand New Key,,
https://musicbrainz.org/recording/dd6e4774-be83-41f1-89fb-f0c6ee782563,,False,https://musicbrainz.org/artist/b2cc8903-0077-4bef-8454-ac5cef53d126,,,Hawaii Five‐O,,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,262000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,Let the Wind Blow,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,https://musicbrainz.org/genre/146ef761-5ad9-48b4-b0b3-483104f7da48,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,
https://musicbrainz.org/recording/61078bed-0d68-4934-9520-e79890412124,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,
https://musicbrainz.org/recording/b4e11510-1c22-445b-846b-cf01cc34fb87,165000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,Wouldn't It Be Nice,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,
https://musicbrainz.org/recording/4f74ddef-6b6b-4402-8492-96eb12ef4938,155000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,Surfer Girl,,
https://musicbrainz.org/recording/0b14ff1d-3f32-4f3f-808b-ead5dbe3f65a,,False,https://musicbrainz.org/artist/72d7d717-0837-4f2a-9641-d0f9fdd3acf7,,,Sunshine Superman,,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,169000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,Surfin' USA,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,https://musicbrainz.org/genre/a04d680b-b5c5-4f6a-87a3-f9f1ff98e3ea,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,
https://musicbrainz.org/recording/e3aaaf03-9e87-4e99-8787-5d62a8724fc1,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,
https://musicbrainz.org/recording/b62e7cb9-a430-4756-9498-57431475f3b9,,False,https://musicbrainz.org/artist/4d2956d1-a3f7-44bb-9a41-67563e1a0c94,,,Heart of Glass,,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,191000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,Don't Worry Baby,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,,,,,,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,
https://musicbrainz.org/recording/65bba172-dc83-462f-baed-e15b27ccfad7,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,
https://musicbrainz.org/recording/5386dc03-a9d1-4a64-8ecf-4f9d96c833e8,444000,False,https://musicbrainz.org/artist/8b7a121c-5b50-4912-ab4c-e49a631a2db0,,,Melting Pot Dub,,
https://musicbrainz.org/recording/5386dc03-a9d1-4a64-8ecf-4f9d96c833e8,,,https://musicbrainz.org/artist/382a6bc1-d8c5-43f7-8745-8ef838dceb7b,,,,,
https://musicbrainz.org/recording/68ca212a-b054-48c1-8a21-78f8a282b9ba,244000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,Funky Pretty,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,
https://musicbrainz.org/recording/68ca212a-b054-48c1-8a21-78f8a282b9ba,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,
https://musicbrainz.org/recording/6454044c-3746-4907-93cc-3a1ce80a88ee,339000,False,https://musicbrainz.org/artist/8b7a121c-5b50-4912-ab4c-e49a631a2db0,,,Mystery of Shape Changing,,
https://musicbrainz.org/recording/a2dcad34-5fda-451d-bbe5-8bd5b368a5ea,376000,False,https://musicbrainz.org/artist/e5a82b63-9ec2-4660-8c2b-b873be526393,,,Hidden Gods (DJ Vadim remix),,
https://musicbrainz.org/recording/f4dd059b-d5f1-4595-9d18-d9e0eb06304f,503000,False,https://musicbrainz.org/artist/8181a698-64f9-476e-99c0-cd6a6954308a,,,Avatar,,
https://musicbrainz.org/recording/f4dd059b-d5f1-4595-9d18-d9e0eb06304f,,,https://musicbrainz.org/artist/cb0dce05-da9a-43cf-aed3-01728ead0f24,,,,,
https://musicbrainz.org/recording/5656ed22-791e-4739-9834-dfa228137d93,284000,False,https://musicbrainz.org/artist/4a3818b4-0d35-445c-988e-e62770b196d4,,,Black Star,,
https://musicbrainz.org/recording/5656ed22-791e-4739-9834-dfa228137d93,,,https://musicbrainz.org/artist/e6071b18-261e-46a1-8ee6-4dbd7f5f99f3,,,,,
https://musicbrainz.org/recording/1e627874-c19a-4a40-bc5b-e46d9cdd4b12,,False,https://musicbrainz.org/artist/04c5ca8a-4afa-4031-aced-6357440dbc25,,,I Hate It Too,,
https://musicbrainz.org/recording/f67510c0-a5ed-4737-bd39-bdacdf49cceb,325000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,We Got Love,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,
https://musicbrainz.org/recording/f67510c0-a5ed-4737-bd39-bdacdf49cceb,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,
https://musicbrainz.org/recording/a25b88d7-efd8-43e6-a813-dc9cd7a705cd,,False,https://musicbrainz.org/artist/e5dd4cdf-8588-4f10-b06e-77e1d2472b60,,,Fly Robin Fly,,
https://musicbrainz.org/recording/390b7c07-4baa-4162-a281-b4a5de31964a,,False,https://musicbrainz.org/artist/846482ac-d4c4-4286-8002-b14a601d8ec0,,,Car Wash,,
https://musicbrainz.org/recording/d7d32265-22a9-471d-bf7d-d624ef55acd4,,False,https://musicbrainz.org/artist/0e422e91-a42a-4b4d-8413-9baff67350f2,,,Caribbean Queen (No More Love on the Run),,
https://musicbrainz.org/recording/5926110f-2c25-4750-ad7f-ca422870b5a4,196000,False,https://musicbrainz.org/artist/ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,"Fun, Fun, Fun",https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,
https://musicbrainz.org/recording/5926110f-2c25-4750-ad7f-ca422870b5a4,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,
https://musicbrainz.org/recording/5926110f-2c25-4750-ad7f-ca422870b5a4,,,,,,,https://musicbrainz.org/genre/b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,
https://musicbrainz.org/recording/a5bc3968-cb08-425c-95da-2c918c5de908,310000,False,https://musicbrainz.org/artist/8181a698-64f9-476e-99c0-cd6a6954308a,,,Splendrous,,
https://musicbrainz.org/recording/a5bc3968-cb08-425c-95da-2c918c5de908,,,https://musicbrainz.org/artist/2d422b69-933d-45ff-8595-53cc2f957545,,,,,
https://musicbrainz.org/recording/e62276e9-bd40-4fd8-848d-7afc8fa787fe,,False,https://musicbrainz.org/artist/125ec42a-7229-4250-afc5-e057484327fe,,,"Eine kleine Nachtmusik, K. 525: I. Allegro",https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,
https://musicbrainz.org/recording/3c81f2c0-12dc-47b6-a2aa-748ae220fddc,,False,https://musicbrainz.org/artist/b972f589-fb0e-474e-b64a-803b0364fa75,,,"Symphony No. 40 in G minor, K. 550 ""Great"": I. Allegro molto",,
https://musicbrainz.org/recording/ccc484e8-3329-4b1f-9d34-0e9529068fe6,,False,https://musicbrainz.org/artist/b972f589-fb0e-474e-b64a-803b0364fa75,,,"Rondo Alla Turca, from Piano Sonata No.11 3rd movement",,
https://musicbrainz.org/recording/3bc49b2a-a2f7-4d70-8d87-4bed3039f7ba,,False,https://musicbrainz.org/artist/f91e3a88-24ee-4563-8963-fab73d2765ed,,,"""Trout"" Quintet, Theme and Variations",,
https://musicbrainz.org/recording/03cfa213-830d-48d6-9fa7-5a3e2c4f5311,,False,https://musicbrainz.org/artist/1f9df192-a621-4f54-8850-2c5373b7eac9,,,Für Elise,,
https://musicbrainz.org/recording/57b191f7-136d-4c81-a292-91cee136fc36,,False,https://musicbrainz.org/artist/4cb43d82-824e-4034-b03d-1a98f36f6e16,,,Ein Heldenleben,,
https://musicbrainz.org/recording/c38b3262-ffa9-47c5-b0eb-1ebe644fc088,,False,https://musicbrainz.org/artist/125ec42a-7229-4250-afc5-e057484327fe,,,Thais: Meditation,,
https://musicbrainz.org/recording/0c86e0c9-ea10-4102-b9fd-b7b79084dbc0,,False,https://musicbrainz.org/artist/1f9df192-a621-4f54-8850-2c5373b7eac9,,,"Symphony No. 5, Op. 67: I. Allegro con brio",,
https://musicbrainz.org/recording/61e066cc-518b-42b5-9ec1-f80740867e6a,,False,https://musicbrainz.org/artist/8f180909-aa78-4616-ab7c-fe0b7e4d9f75,,,"Mass in B minor, BWV 232: Sanctus",https://musicbrainz.org/genre/9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,
https://musicbrainz.org/recording/61e066cc-518b-42b5-9ec1-f80740867e6a,,,https://musicbrainz.org/artist/f49cbf89-f651-421d-9857-f3a12de39d97,,,,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,
https://musicbrainz.org/recording/61e066cc-518b-42b5-9ec1-f80740867e6a,,,https://musicbrainz.org/artist/a50d048e-bca0-44c8-99db-c046d73f2213,,,,,
https://musicbrainz.org/recording/f69b4722-870d-4ac6-abd0-5e51471f4748,,False,https://musicbrainz.org/artist/f49cbf89-f651-421d-9857-f3a12de39d97,,,"Mass in B minor, BWV 232: Benedictus",https://musicbrainz.org/genre/9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,
https://musicbrainz.org/recording/f69b4722-870d-4ac6-abd0-5e51471f4748,,,https://musicbrainz.org/artist/a50d048e-bca0-44c8-99db-c046d73f2213,,,,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,
https://musicbrainz.org/recording/c1886798-ffa6-48d2-a8fd-0993ab12040e,,False,https://musicbrainz.org/artist/8f180909-aa78-4616-ab7c-fe0b7e4d9f75,,,"Mass in B minor, BWV 232: Osanna",,
https://musicbrainz.org/recording/c1886798-ffa6-48d2-a8fd-0993ab12040e,,,https://musicbrainz.org/artist/f49cbf89-f651-421d-9857-f3a12de39d97,,,,,
https://musicbrainz.org/recording/c1886798-ffa6-48d2-a8fd-0993ab12040e,,,https://musicbrainz.org/artist/a50d048e-bca0-44c8-99db-c046d73f2213,,,,,
https://musicbrainz.org/recording/fa848f00-e8a9-4f93-bbf3-fbc4ced0df2d,329266,False,https://musicbrainz.org/artist/561d59af-99ff-4a01-a60d-60e76d91241a,,,Visions of Love/Jump,,
https://musicbrainz.org/recording/82700b08-1cb3-4760-938d-6903d8155ec3,304493,False,https://musicbrainz.org/artist/2d01fc49-8c9d-48cf-9160-ebc62187cafb,,,Come Together,,
https://musicbrainz.org/recording/136e7991-52eb-4cd3-9be4-5dc8719a44bd,61333,False,https://musicbrainz.org/artist/875b84d6-8f49-47f7-8254-63a6eca79ba0,,,Touble Jazz,,
https://musicbrainz.org/recording/61abe34e-21e4-4353-a8e7-fc29b882e42c,97826,False,https://musicbrainz.org/artist/512948a9-cad9-4722-822c-99c8ebc62424,,,Hooked on Junk,,
https://musicbrainz.org/recording/35b9b52c-fd38-4a20-92b9-880e8d3100f9,109373,False,https://musicbrainz.org/artist/210b5496-73fc-4ae6-b360-c051aaab4a20,,,Picking Up Transmissions,,
https://musicbrainz.org/recording/0929d653-f16a-4c02-bd1c-f9a1650ad6a0,133533,False,https://musicbrainz.org/artist/224ba1f2-1e9e-40de-a624-b0c7a6d88a43,,,Let's Get This Party Started,,
https://musicbrainz.org/recording/ab129eca-44d7-43cc-93f8-0cc4e66c69e9,195493,False,https://musicbrainz.org/artist/d06f9fe3-3c36-4d15-b745-01db097c625d,,,Funk 'N' Drive,,
https://musicbrainz.org/recording/360e0a4e-4346-41fa-9c61-be08f0e4d4e3,168440,False,https://musicbrainz.org/artist/8276abf1-120a-4d78-bc3f-4aa7eafe8960,,,Love Can't Turn Around,,
https://musicbrainz.org/recording/367e520f-2e24-46fb-8224-70cf7dd69eb9,127933,False,https://musicbrainz.org/artist/01ea6bab-ab48-4b95-9567-67b3d8b7b0d0,,,B-Zone,,
https://musicbrainz.org/recording/3deb3f9d-7211-4e5d-8cea-b4db42c7c867,106600,False,https://musicbrainz.org/artist/99bd3993-a2bd-49cc-8feb-37819faa0b97,,,The Scorpion,,
https://musicbrainz.org/recording/bbe6f7b0-14a6-4ba8-8cf4-6472d15dca52,216200,False,https://musicbrainz.org/artist/166a6591-135a-4f46-b4f4-0603e6f60a09,,,All Funked Up,,
https://musicbrainz.org/recording/53744d25-af1a-43b0-9668-1fac5fc13913,109866,False,https://musicbrainz.org/artist/85519ab6-407c-441f-8307-ccca144cda82,,,Testa Don't Stop,,
https://musicbrainz.org/recording/aaee2563-9609-474b-911c-ab067e1d3233,173040,False,https://musicbrainz.org/artist/346fa4f6-3f10-40ec-b8d0-4666e4e8b094,,,Crash Goes Love,,
https://musicbrainz.org/recording/8d85652c-6018-4a52-ad59-326386a7de65,139466,False,https://musicbrainz.org/artist/425e2651-c0b7-4af2-8cc3-397d44f5ce1f,,,Jump to My Beat,,
https://musicbrainz.org/recording/0c13d604-4165-4288-b6f5-b97a587cffa0,,False,https://musicbrainz.org/artist/125ec42a-7229-4250-afc5-e057484327fe,,,"Symphony no. 2 in C minor, ""Resurrection"": I. Allegro maestoso",,
https://musicbrainz.org/recording/e043bcf8-d502-4ac5-8be1-37722f700b64,268266,False,https://musicbrainz.org/artist/40753237-7211-4895-a923-e67d4f8caee6,,,Just Can't Get Enough,,
https://musicbrainz.org/recording/41a181d5-d5a1-443c-8782-fab24ffe54b5,251760,False,https://musicbrainz.org/artist/99bd3993-a2bd-49cc-8feb-37819faa0b97,,,Spirit of '93,,
https://musicbrainz.org/recording/559621b2-ce72-4545-8650-eeac3b6e01a0,182293,False,https://musicbrainz.org/artist/1db2200c-e207-4157-bbd6-2331f363bcf7,,,Buruchacca,,
https://musicbrainz.org/recording/ab77cb0a-a576-425c-abf2-f52e4f1f84b8,,False,https://musicbrainz.org/artist/69ce5130-4d05-43d9-b556-ddda5fa1ff1b,,,Dream,,
https://musicbrainz.org/recording/aef857b4-368c-42f6-9bd2-a7c86b575a1f,,False,https://musicbrainz.org/artist/72c536dc-7137-4477-a521-567eeb840fa8,,,Subterranean Homesick Blues,,
https://musicbrainz.org/recording/22c268df-2aeb-419f-a9d3-8841d3f62f21,200560,False,https://musicbrainz.org/artist/91d01e5f-252d-469d-a16a-12c613e48e5d,,,The Train From Kanses City,,
https://musicbrainz.org/recording/9c8c7618-b770-49db-a3d9-792802debd16,112400,False,https://musicbrainz.org/artist/a4eba7b5-aceb-4acf-b297-3c0a3cd42757,,,"Désir from 2 Pieces, Op. 57",,
https://musicbrainz.org/recording/c3a0d479-8749-4210-94b7-04e083ff823d,188026,False,https://musicbrainz.org/artist/3227aef8-1844-48f2-80f6-843ed8ce6b9f,,,Downtown,,
https://musicbrainz.org/recording/6bba391e-2e8a-47b4-b2e6-1bf671db85fa,,False,https://musicbrainz.org/artist/125ec42a-7229-4250-afc5-e057484327fe,,,"Symphony no. 6 ""Tragic"": IV. Finale. Allegro moderato",,
https://musicbrainz.org/recording/34219457-c691-4289-9f91-a141835ebe09,245000,False,https://musicbrainz.org/artist/083a9e9d-35d1-48bf-82f4-41974b49e13c,,,War,,
https://musicbrainz.org/recording/34219457-c691-4289-9f91-a141835ebe09,,,https://musicbrainz.org/artist/30c6e774-587b-4ad5-b405-6295aead06d1,,,,,
https://musicbrainz.org/recording/34219457-c691-4289-9f91-a141835ebe09,,,https://musicbrainz.org/artist/ff567362-45ef-4659-aa30-a964c4c658db,,,,,
https://musicbrainz.org/recording/e8f8ba70-45f7-4dac-a39a-fc0120249157,,False,https://musicbrainz.org/artist/acf6c776-d0f6-4239-b5a2-a45a613ffa52,,,Haste to the Wedding (live),https://musicbrainz.org/genre/34edc6ac-d431-4b36-be15-ecd17533e5e2,USAT20003751
https://musicbrainz.org/recording/e8f8ba70-45f7-4dac-a39a-fc0120249157,,,,,,,https://musicbrainz.org/genre/a91eed3a-fdd0-494e-ade0-95ea4117f6eb,
https://musicbrainz.org/recording/e8f8ba70-45f7-4dac-a39a-fc0120249157,,,,,,,https://musicbrainz.org/genre/445dc48f-5233-4b4f-987f-867ff9ade836,
https://musicbrainz.org/recording/e8f8ba70-45f7-4dac-a39a-fc0120249157,,,,,,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,
https://musicbrainz.org/recording/e8f8ba70-45f7-4dac-a39a-fc0120249157,,,,,,,https://musicbrainz.org/genre/797e2e85-5ffd-495c-a757-8b4079052f0e,
https://musicbrainz.org/recording/e8f8ba70-45f7-4dac-a39a-fc0120249157,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,
https://musicbrainz.org/recording/e8f8ba70-45f7-4dac-a39a-fc0120249157,,,,,,,https://musicbrainz.org/genre/7d0c6a6b-5d56-4b1e-a8c7-e32194f246b9,
https://musicbrainz.org/recording/fb06d1c4-ca3d-4676-9361-106d743dc7bd,,False,https://musicbrainz.org/artist/dd3d5cef-feda-4dd4-aa15-bee252134dd6,,,I noen timer (feat. Odd Børretzen),,
https://musicbrainz.org/recording/c8814ad5-ebe4-4b49-bff5-21ec562d8a37,,False,https://musicbrainz.org/artist/dd3d5cef-feda-4dd4-aa15-bee252134dd6,,,Skjedå sjel (feat. Frode Rønli),,
https://musicbrainz.org/recording/2e9e32e9-79ac-41d0-b972-a963d6785681,,False,https://musicbrainz.org/artist/dd3d5cef-feda-4dd4-aa15-bee252134dd6,,,En annen sol (feat. Anne Grete Preus & Leif Ove Andsnes),,
https://musicbrainz.org/recording/c09c0227-b90e-4f68-bda4-81b722217549,,False,https://musicbrainz.org/artist/3997d4a6-c2bd-4191-8406-eb07f0abb5d2,,"part of ""Chilled Ibiza"" DJ-mix",Only Love Can Break Your Heart (A Mix of Two Halves),,
https://musicbrainz.org/recording/14e650df-8607-4a6b-b10a-579527445684,,False,https://musicbrainz.org/artist/5bf64d94-efd9-4334-96fd-e6197b0b02b8,,,Black Steel,,
https://musicbrainz.org/recording/ef90dbee-ff9d-4133-87f4-85af7c3f2405,,False,https://musicbrainz.org/artist/1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d,,,Real Man,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,
https://musicbrainz.org/recording/ef90dbee-ff9d-4133-87f4-85af7c3f2405,,,,,,,https://musicbrainz.org/genre/51cb9f91-e6a2-41bf-891f-e78e3f1e52ab,
https://musicbrainz.org/recording/ef90dbee-ff9d-4133-87f4-85af7c3f2405,,,,,,,https://musicbrainz.org/genre/618704fc-daac-44a2-92c9-89e3b1a2fc8c,
https://musicbrainz.org/recording/ef90dbee-ff9d-4133-87f4-85af7c3f2405,,,,,,,https://musicbrainz.org/genre/ae9b8279-3959-48d8-8a88-741a7f6d4a48,
https://musicbrainz.org/recording/ef90dbee-ff9d-4133-87f4-85af7c3f2405,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,
https://musicbrainz.org/recording/1049fe5e-a3fb-42fb-bd93-f5da8829e3c4,,False,https://musicbrainz.org/artist/1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d,,,Just One Victory,https://musicbrainz.org/genre/93244085-20e5-4f16-9067-1d19143b3810,
https://musicbrainz.org/recording/1049fe5e-a3fb-42fb-bd93-f5da8829e3c4,,,,,,,https://musicbrainz.org/genre/51cb9f91-e6a2-41bf-891f-e78e3f1e52ab,
https://musicbrainz.org/recording/1049fe5e-a3fb-42fb-bd93-f5da8829e3c4,,,,,,,https://musicbrainz.org/genre/618704fc-daac-44a2-92c9-89e3b1a2fc8c,
https://musicbrainz.org/recording/1049fe5e-a3fb-42fb-bd93-f5da8829e3c4,,,,,,,https://musicbrainz.org/genre/ae9b8279-3959-48d8-8a88-741a7f6d4a48,
